"stat_name","beta","sd"
"goals_p90",0.0404929613283028,0.719523840835146
"shots_p90",0.00479166871274708,6.3875650277521
"shots_on_target_p90",0.0242089208718934,2.25959301102516
"shots_ibox_p90",0.0137761815028648,3.62557456862179
"shots_obox_p90",0.00621457842348303,2.18201325875919
"big_chance_scored_p90",0.0498309717744614,0.425351974182949
"big_chance_missed_p90",0.0312655194215924,0.599579050009747
"assists_p90",0.0210097378121989,0.490220114919331
"big_chance_created_p90",0.0404419751185154,0.72968395180198
"total_att_assist_p90",0.00779987388464916,4.703693965518
"key_passes_p90",-0.000243869399720306,8.29020052323587
"through_balls_p90",0.0141156296757663,0.61288936097552
"passes_p90",0.010385404939644,219.403800261751
"passes_accurate_p90",0.0111779441320988,178.04363311572
"final_third_passes_p90",0.0174833651319516,61.6116758444168
"long_balls_p90",-0.0112770397192344,30.6230077878715
"crosses_p90",-0.0182321710193944,9.38016187109969
"forward_pass_p90",0.0123457268616693,77.6418242576503
"tackles_p90",-0.00237930041506394,8.23101282827997
"tackles_won_p90",0.0128882249448496,5.37267119209843
"interceptions_p90",-0.00258129785420625,5.74209132038261
"interceptions_won_p90",-0.00320170791311064,5.74199150512107
"clearances_p90",-0.0177648481913487,10.2603461641173
"clearances_effective_p90",-0.0191853348560186,9.87866449607609
"blocks_p90",-0.0211276093905977,1.51920348795363
"blocked_passes_p90",-0.0119449714187493,6.58844741181684
"duel_won_p90",-0.00308592864390476,26.2213853296296
"duel_lost_p90",-0.0184523763995592,26.011745768913
"aerial_won_p90",-0.0334763317737509,8.47868792360486
"aerial_lost_p90",-0.0100924281718575,8.31489901427814
"touches_p90",0.00496468340281055,312.003188253229
"touches_opp_box_p90",0.00628661215704667,10.4984971557245
"poss_won_def3rd_p90",-0.00692778788999825,11.6606272231469
"poss_won_mid3rd_p90",0.00779150622173588,11.3651575084098
"poss_won_att3rd_p90",-0.0160332267295794,1.92777430400915
"ball_recovery_p90",0.00305877102575262,28.6641115618715
"dispossessed_p90",0.00151519288291145,4.80133805672615
"turnover_p90",0.0100413362513598,7.26513600379765
"times_tackled_p90",0.01638893804035,6.18601419547715
"corners_taken_p90",-0.0163323531637513,2.744986017545
"corners_won_p90",0.0132920080051732,2.52159745665258
"pen_area_entries_p90",0.0210352291894001,14.3024368971201
"final_third_entries_p90",0.00645491379121416,28.3692344118352
"fouls_p90",-0.0752307969979939,6.2286438070425
"was_fouled_p90",0.00991463930445041,6.05521816178576
"fwd_zone_pass_p90",0.0142215706475026,127.709613500024
"open_play_pass_p90",0.0113251269774834,207.392767413255
"error_lead_to_shot_p90",-0.0450714017379893,0.115997127426578
"error_lead_to_goal_p90",0.0114932799082598,0.0695580637286382
"att_fastbreak_p90",-0.0151595058258363,0.222113043030646
"shot_fastbreak_p90",-0.0145080964305968,0.252383092679736
"att_openplay_p90",0.000403943317564364,4.65355776920787
"att_setpiece_p90",0.00709476994837825,0.424207735727937
"att_headed_p90",-0.00193220249436881,1.07779165106313
"att_one_on_one_p90",-0.00715320315303584,0.123372847155579
"crosses_open_play_p90",-0.0142273459155473,7.23789436464259
"penalty_won_p90",-0.00658154885920389,0.078573903516372
"penalty_conceded_p90",0.0689318846342025,0.0917075480206078
"offtarget_att_assist_p90",0.0174711683258392,1.93464149309443
"last_man_tackle_p90",0.00132851098891474,0.0349846973368223
"six_yard_block_p90",0.00553840275062603,0.144547270999542
"clearance_off_line_p90",0.00555789412674576,0.058151139310056
"unsuccessful_touch_p90",0.0114429698848916,7.26513600379765
"overrun_p90",0.00468490235915805,0.858736090953783
"flick_on_p90",-0.0152291261404196,3.33969080896948
"shot_accuracy",-0.00288073726974735,1.37287485122276
"goals_per_shot",-0.000233034997120393,0.379620658488079
"pass_accuracy",-0.0168444525218009,4.18094255789999
"tackle_success",0.000663240248636029,2.93882227507139
"duel_success",-0.0186268255881803,2.82248367152929
"aerial_success",-0.0330571943943555,2.59836103593392
"big_chance_conversion",-0.0455274539573298,1.23023398215208
"final_third_pass_acc",-0.0157804303816911,3.36780962992663
"long_ball_accuracy",-0.00695243348733634,2.605496193198
"cross_accuracy",0.00165449292900543,1.00468813755552
"fwd_zone_pass_accuracy",-0.00592017972342534,3.53558838432107
"open_play_pass_accuracy",-0.00744556578549065,4.19042619471508
"crosses_open_play_accuracy",-0.00262526814048318,0.918195766608555
"bad_touch_rate",0.0177862593501244,0.159729570205425
"errors_total_p90",-0.00616876378412088,0.195731842468138
"headed_goal_rate",0.00148572083086843,0.118629887377136
"flick_on_accuracy",-0.00370105441484958,0.628820091712812
"back_zone_pass_accuracy",-0.0101343073805784,4.67606960882522
"chipped_pass_accuracy",-0.0104946199949793,2.38255423098111
"ibox_goal_rate",0.0121892638825066,0.351247088402625
"obox_goal_rate",0.00588101676796954,0.0692982787051049
"penalty_conversion",-0.00227062808855502,0.0854367259109654
"long_pass_own_to_opp_accuracy",-0.00459392312735693,2.93778673545471
"fifty_fifty_success",-0.0344843531099108,1.0122160447995
"poss_lost_ctrl_per_touch",0.0122635175894115,1.32687203644706
