"stat_name","beta","sd"
"saves_p90",0.0216215999892621,0.716070600279128
"saves_ibox_p90",-0.0321510701445464,0.497109612257939
"saves_obox_p90",-0.00417516030411417,0.33886283459368
"keeper_sweeper_p90",-0.00106518778771093,0.272607784787249
"gk_smother_p90",-0.00670739883355298,0.0855754084353444
"high_claim_p90",0.0212802256723205,0.385066482864602
"good_high_claim_p90",-0.000173853501737802,0.362878802783675
"punches_p90",0.0418454902763018,0.208535920995409
"keeper_throws_p90",-0.0566183988147862,1.31482609207858
"keeper_pickup_p90",0.0295888527882106,1.67385610155007
"gsaa_per90",0.00630657802438679,0.0596235086927654
"passes_p90",0.00521936607125701,5.40576853724561
"passes_accurate_p90",-0.0448491864092606,5.06419181715417
"long_balls_p90",0.0145106980622173,4.66562487459573
"goals_conceded_p90",0.0215603509006652,0.304405816097339
"clearances_p90",-0.0634099078863885,0.370763450137102
"aerial_won_p90",0.0304518939210394,0.267181046649578
"aerial_lost_p90",0.00147444590488119,0.278110367944367
"touches_p90",0.0370731302785535,6.66146185241328
"error_lead_to_shot_p90",0.000182643719105333,0.0331457022529993
"error_lead_to_goal_p90",-0.0150029719617866,0.0429030362850556
