model,stat_name,n_players,n_player_matches,sd_match,var_between,var_within,lambda
outfield,poss_won_mid3rd_p90,43897,1891380,2.04003977398537,0.679438000341835,3.39911129632151,0.166588154493482
outfield,poss_won_att3rd_p90,43897,1891380,0.778594414161475,0.0469353593000088,0.543032788423564,0.0795557514098206
outfield,ball_recovery_p90,43897,1891380,3.09133181526004,1.94159749279436,7.4907488181273,0.205844593571188
outfield,dispossessed_p90,43897,1891380,1.37882743502464,0.426378211112042,1.47174283319303,0.224631728514524
outfield,turnover_p90,43897,1891380,1.7730301397642,0.955706846249213,2.25680773795913,0.297494943975399
outfield,times_tackled_p90,43897,1891380,1.82306811919705,1.29591371665639,2.26725774610361,0.363696703961754
outfield,corners_taken_p90,43897,1891380,1.44194761601398,0.590994863164818,1.36493347377799,0.302155683315354
outfield,corners_won_p90,43897,1891380,0.928543321705325,0.0984664543834145,0.742076354443911,0.117146269469355
outfield,pen_area_entries_p90,43897,1891380,3.30539958585938,3.58209516397986,6.69345474349537,0.348603743472062
outfield,final_third_entries_p90,43897,1891380,4.16013916435105,4.99645168400402,11.9535311096465,0.294776209795074
outfield,fouls_p90,43897,1891380,1.41619790877941,0.241714726907864,1.75735167249641,0.120913806054614
outfield,was_fouled_p90,43897,1891380,1.43128406468984,0.39489146047092,1.63819461074211,0.194232534501262
outfield,fwd_zone_pass_p90,43897,1891380,13.3520316048261,53.3312645607457,114.739429663718,0.31731447773709
outfield,open_play_pass_p90,43897,1891380,19.885667427886,148.334501687227,222.208243840336,0.400316841923419
outfield,error_lead_to_shot_p90,43897,1891380,0.153340717952402,-4.59948343236173e-05,0.0229188483465941,0
outfield,error_lead_to_goal_p90,43897,1891380,0.102743910459436,-9.18760956740546e-05,0.0102484057094009,0
outfield,att_fastbreak_p90,43897,1891380,0.289639156521026,0.00471741139793237,0.0785707433585638,0.0566396435570501
outfield,shot_fastbreak_p90,43897,1891380,0.289639156521026,0.00471741139793237,0.0785707433585638,0.0566396435570501
outfield,att_openplay_p90,43897,1891380,1.41588734315623,0.536046873218694,1.38823545739958,0.278569763225161
outfield,att_setpiece_p90,43897,1891380,0.333714305695103,0.000788400705994024,0.107844119989161,0.00725750172185026
outfield,att_headed_p90,43897,1891380,0.599365803898732,0.0480192051997528,0.306179681610624,0.135571304676235
outfield,att_one_on_one_p90,43897,1891380,0.168826686900994,0.000329676773604336,0.0277132899898876,0.011756130383235
outfield,crosses_open_play_p90,43897,1891380,2.13282516860032,1.50566075135302,2.91869340948566,0.340311986025008
outfield,penalty_won_p90,43897,1891380,0.131340466651059,-3.53999969789323e-05,0.016933342714033,0
outfield,penalty_conceded_p90,43897,1891380,0.135397281956254,-7.96016044926311e-05,0.0177414389832425,0
outfield,offtarget_att_assist_p90,43897,1891380,0.78793525318092,0.047616158869091,0.550758415556527,0.0795758391218375
outfield,last_man_tackle_p90,43897,1891380,0.0863180656767591,-2.86236524480142e-05,0.00725676142792626,0
outfield,six_yard_block_p90,43897,1891380,0.199483102212491,-0.000114739276392811,0.0391311348964517,0
outfield,clearance_off_line_p90,43897,1891380,0.100499966732878,-7.64560303257463e-05,0.00983918619734731,0
outfield,unsuccessful_touch_p90,43897,1891380,1.7730301397642,0.955706846249213,2.25680773795913,0.297494943975399
outfield,overrun_p90,43897,1891380,0.513174746341292,0.026579135615369,0.23681485228347,0.100910183362185
outfield,flick_on_p90,43897,1891380,1.2795189976342,0.726996209490295,1.02569074218125,0.414789537171458
outfield,xg_per90,43897,1891380,0.281004746835064,0.0120504209794104,0.0628419209649711,0.160903246801383
outfield,npxg_per90,43897,1891380,0.251433141297411,0.00989954766975706,0.0507316680377459,0.163274767860741
outfield,xa_per90_xmetrics,43897,1891380,0.17508206568534,0.0014252140614267,0.028024614934286,0.0483946464216884
outfield,xpass_overperformance_per90_xmetrics,43897,1891380,2.89828030012979,1.13084709255785,6.92306529036505,0.140409659155921
outfield,npg_minus_npxg_per90,43897,1891380,0.347797136479068,-0.00187001026257082,0.120749234790789,0
outfield,placement_added_per90,43897,1891380,0.230199841913249,-0.000745869046851243,0.0527623043373665,0
outfield,aerial_woe_per90,43897,1891380,1.05519027343302,0.0857175308862956,1.0041402906666,0.078650195641263
outfield,aerial_poss_woe_per90,43897,1891380,0.431330596458264,0.000985930091538967,0.18146193953004,0.00540390026797197
outfield,takeon_woe_per90,43897,1891380,0.777138966300458,0.0139269939620569,0.580840109216041,0.0234158780598977
outfield,tackle_poss_woe_per90,43897,1891380,0.703619673481954,0.00236140879260465,0.48274075704944,0.00486785868808831
outfield,containment_woe_per90,43897,1891380,0.750552635500527,0.0120253674050502,0.536802283525471,0.0219110086466335
outfield,saves_p90,43897,1891380,0.0732039096959531,0.0033241780298814,0.000886342587965769,0.789493350487628
outfield,saves_ibox_p90,43897,1891380,0.0479342288439891,0.00117955268895695,0.000379065338379548,0.756793947117802
outfield,saves_obox_p90,43897,1891380,0.0328433507616984,0.000539571375656511,0.000230519766301201,0.700659111965399
outfield,keeper_sweeper_p90,43897,1891380,0.0247106815668608,0.000303535008674483,0.000160419946622698,0.654233789743784
outfield,gk_smother_p90,43897,1891380,0.00813774315834197,9.02975747474496e-06,2.47701397735435e-05,0.267153400154262
outfield,high_claim_p90,43897,1891380,0.0330378993772982,0.000519568620282773,0.000219649358446839,0.702862532071637
outfield,good_high_claim_p90,43897,1891380,0.0301394538470841,0.000413725098724772,0.000197061520796733,0.677364378166777
outfield,punches_p90,43897,1891380,0.0202557241205308,0.000112425783492192,0.000112774114959569,0.499226617174847
outfield,keeper_throws_p90,43897,1891380,0.0921848186566038,0.00694678774290828,0.000927461600254015,0.882215871020215
outfield,keeper_pickup_p90,43897,1891380,0.142728509276091,0.0193565516550602,0.00249036323336674,0.886008470940399
outfield,gsaa_per90,43897,1891380,0,0,0,0
outfield,goals_conceded_p90,43897,1891380,1.40158523447427,0.0569700399829104,1.84630322867488,0.029932664384598
gk,goals_p90,3403,149803,0.0233372097806592,1.31640380026073e-05,0.000532881508077217,0.0241079486814144
gk,shots_p90,3403,149803,0.0541054235264178,3.11661519085583e-05,0.00285113860184942,0.0108129273519476
gk,shots_on_target_p90,3403,149803,0.0311941815148543,1.80940726690222e-05,0.000949824927732516,0.018693788076808
