"stat_name","beta","sd"
"goals_p90",0,0.375280589031758
"shots_p90",0,2.01677212577977
"shots_on_target_p90",0,0.888232407044241
"shots_ibox_p90",-0.00375030094801724,2.36403460177774
"shots_obox_p90",-0.00479818774903302,1.45338636404774
"big_chance_scored_p90",0,0.275221915272315
"big_chance_missed_p90",0,0.357989567960388
"assists_p90",-0.0036026804460751,0.276615413743861
"big_chance_created_p90",-0.00979547731117505,0.441137569822743
"total_att_assist_p90",0,1.79236310601201
"key_passes_p90",-0.00984515218690558,3.64755621996132
"through_balls_p90",-0.0216785981236435,0.514240171393858
"passes_p90",0,68.0461381960226
"passes_accurate_p90",0,65.9474749075125
"final_third_passes_p90",-0.000511412085830974,21.1037714491328
"long_balls_p90",0.00119233451746118,9.10971443619102
"crosses_p90",0,3.3857682564302
"forward_pass_p90",-0.000974284050846115,18.3899654110444
"tackles_p90",-0.00273207115142481,2.53053812930455
"tackles_won_p90",0,2.1851144218275
"interceptions_p90",0,2.93946702968228
"interceptions_won_p90",0,2.93923270136548
"clearances_p90",-0.0013560503252613,4.07062900690591
"clearances_effective_p90",0.00298470535416511,3.97180685403346
"blocks_p90",-1.33545641982702e-05,0.632562725502182
"blocked_passes_p90",0,3.26006880181376
"duel_won_p90",0.00798783762635124,6.36840106888114
"duel_lost_p90",0,6.37958362035993
"aerial_won_p90",0,3.69563507386893
"aerial_lost_p90",0,3.53567277590442
"touches_p90",-0.0089778457603218,77.1010436312716
"touches_opp_box_p90",-0.0464266086213367,6.03868370059444
"poss_won_def3rd_p90",0,3.56709418231402
"poss_won_mid3rd_p90",-0.00935429793088235,3.54938826784099
"poss_won_att3rd_p90",-0.00701128564242169,0.858275302005976
"ball_recovery_p90",0.0296025045654279,7.65275408163306
"dispossessed_p90",0.00107917797683103,1.84458559081831
"turnover_p90",-0.00943009698244647,2.48786244416766
"times_tackled_p90",0,5.71445410707377
"corners_taken_p90",-0.00175639186092985,1.30187001998065
"corners_won_p90",0,0.94590278789075
"pen_area_entries_p90",-0.00394260644959155,4.52639978049233
"final_third_entries_p90",0.0151045102761207,7.88523767981337
"fouls_p90",0.00850551372008985,1.77776933731411
"was_fouled_p90",0.0091477056123916,1.82035851326047
"fwd_zone_pass_p90",0,41.3234940266623
"open_play_pass_p90",0,67.5099529545446
"error_lead_to_shot_p90",0,0.111326537358943
"error_lead_to_goal_p90",-0.00311081457930854,0.0731188473836887
"att_fastbreak_p90",0,0.222756449086752
"shot_fastbreak_p90",-0.0035101695983556,0.246740128229508
"att_openplay_p90",-0.00578964649626161,1.67019112950018
"att_setpiece_p90",0.00237885106591489,0.234932943316769
"att_headed_p90",-0.00612982554387919,0.537896902301126
"att_one_on_one_p90",0.00824933952672086,0.109690956968779
"crosses_open_play_p90",0,2.80701141006014
"penalty_won_p90",0.00533601395940054,0.0723846954250687
"penalty_conceded_p90",0,0.0780274085465301
"offtarget_att_assist_p90",0,0.770596165475207
"last_man_tackle_p90",-0.00177988154408304,0.0593011507031692
"six_yard_block_p90",0,0.125751699290126
"clearance_off_line_p90",0.00193694352693581,0.0589884966122502
"unsuccessful_touch_p90",-0.00472683900102384,2.48786244416766
"overrun_p90",-1.74590327389115e-05,0.633509588856656
"flick_on_p90",0,2.02263387192702
"xg_per90",0.00389624291171334,0.28572268549798
"npxg_per90",-0.0268254793710686,0.248776191120517
"xa_per90_xmetrics",-0.0184550680037584,0.172364437428465
"xpass_overperformance_per90_xmetrics",-0.000204364730084656,6.65008674356229
"npg_minus_npxg_per90",0.00148988326648107,0.0558700192190716
"placement_added_per90",-0.00307134587178228,0.0507891980344155
"aerial_woe_per90",0.0106764097643894,0.917530191945735
"aerial_poss_woe_per90",0,0.441444328615572
"takeon_woe_per90",0.000704001150196566,0.788597044170045
"tackle_poss_woe_per90",0,0.898576648048914
"containment_woe_per90",0.0067584284135949,0.630958427116875
