"stat_name","beta","sd"
"saves_p90",0.0404654013313077,0.74144758407493
"saves_ibox_p90",0.0019105514408482,0.509150209834139
"saves_obox_p90",0.00592548248345871,0.350284412076922
"keeper_sweeper_p90",0.0399488615653242,0.273411102873179
"gk_smother_p90",0.00766736259992014,0.0865051711144984
"high_claim_p90",0,0.392011245215813
"good_high_claim_p90",-0.0101649285871207,0.370243406007039
"punches_p90",0,0.211923961048823
"keeper_throws_p90",0.0265977910819202,1.35871599685659
"keeper_pickup_p90",0,1.73730533472741
"gsaa_per90",0.0210584505012578,0.0585967094307121
"passes_p90",0,5.39890290107854
"passes_accurate_p90",0.0537448433009361,5.09459737114574
"long_balls_p90",-0.0664328106665063,4.70597900843474
"goals_conceded_p90",-0.00632496560217869,0.310739386019623
"clearances_p90",-0.0135105785725564,0.378515845295061
"aerial_won_p90",-0.00984867269962387,0.280677248146159
"aerial_lost_p90",-0.0281422307525497,0.296392519110008
"touches_p90",0,6.77318587235835
"error_lead_to_shot_p90",-0.0129872225421293,0.033182846214223
"error_lead_to_goal_p90",0,0.0428168937667688
